,model,persona,variant,pid,vda,vda_normalized
452,llama2,baseline,accuracy,52.0,0.6000000000000001,
453,llama2,baseline,accuracy,53.0,0.6222222222222222,
454,llama2,baseline,accuracy,54.0,0.6000000000000001,
455,llama2,baseline,accuracy,55.0,0.55,
456,llama2,baseline,accuracy,56.0,0.5789473684210527,
457,llama2,baseline,accuracy,57.0,0.6222222222222222,
458,llama2,baseline,accuracy,58.0,0.5684210526315789,
459,llama2,baseline,accuracy,59.0,0.5578947368421052,
460,llama2,baseline,accuracy,60.0,0.5777777777777778,
461,llama2,baseline,accuracy,61.0,0.6,
462,llama2,baseline,accuracy,62.0,0.6000000000000001,
463,llama2,baseline,accuracy,63.0,0.5888888888888889,
464,llama2,baseline,accuracy,64.0,0.6000000000000001,
465,llama2,baseline,accuracy,65.0,0.5333333333333333,
466,llama2,baseline,accuracy,66.0,0.5684210526315789,
467,llama2,baseline,accuracy,67.0,0.6222222222222222,
468,llama2,baseline,accuracy,68.0,0.5764705882352942,
469,llama2,baseline,accuracy,69.0,0.6,
470,llama2,baseline,accuracy,70.0,0.64,
471,llama2,baseline,accuracy,71.0,0.6421052631578948,
472,llama2,baseline,accuracy,72.0,0.6000000000000001,
473,llama2,baseline,accuracy,73.0,0.5800000000000001,
474,llama2,baseline,accuracy,74.0,0.6222222222222222,
475,llama2,baseline,accuracy,75.0,0.5684210526315789,
476,llama2,baseline,accuracy,76.0,0.6105263157894737,
477,llama2,baseline,accuracy,77.0,0.631578947368421,
478,llama2,baseline,accuracy,78.0,0.5900000000000001,
479,llama2,baseline,accuracy,79.0,0.5666666666666668,
480,llama2,baseline,accuracy,80.0,0.6,
481,llama2,baseline,accuracy,81.0,0.5666666666666667,
482,llama2,baseline,accuracy,82.0,0.6000000000000001,
483,llama2,baseline,accuracy,83.0,0.5789473684210527,
484,llama2,baseline,accuracy,84.0,0.5789473684210527,
485,llama2,baseline,accuracy,85.0,0.6105263157894737,
486,llama2,baseline,accuracy,86.0,0.6,
487,llama2,baseline,accuracy,87.0,0.631578947368421,
488,llama2,baseline,accuracy,88.0,0.5894736842105264,
489,llama2,baseline,accuracy,89.0,0.5578947368421052,
490,llama2,baseline,accuracy,90.0,0.6,
491,llama2,baseline,accuracy,91.0,0.5578947368421052,
492,llama2,baseline,accuracy,92.0,0.6105263157894737,
493,llama2,baseline,accuracy,93.0,0.6105263157894737,
494,llama2,baseline,accuracy,94.0,0.6333333333333333,
495,llama2,baseline,accuracy,95.0,0.6210526315789474,
496,llama2,baseline,accuracy,96.0,0.6,
497,llama2,baseline,accuracy,97.0,0.6105263157894737,
498,llama2,baseline,accuracy,98.0,0.5684210526315789,
499,llama2,baseline,accuracy,99.0,0.5666666666666667,
500,llama3.1,baseline,accuracy,0.0,0.5599999999999999,
501,llama3.1,baseline,accuracy,1.0,0.6,
502,llama3.1,baseline,accuracy,2.0,0.65,
503,llama3.1,baseline,accuracy,3.0,0.5900000000000001,
504,llama3.1,baseline,accuracy,4.0,0.5900000000000001,
505,llama3.1,baseline,accuracy,5.0,0.6,
506,llama3.1,baseline,accuracy,6.0,0.5900000000000001,
507,llama3.1,baseline,accuracy,7.0,0.62,
508,llama3.1,baseline,accuracy,8.0,0.65,
509,llama3.1,baseline,accuracy,9.0,0.6,
510,llama3.1,baseline,accuracy,10.0,0.64,
511,llama3.1,baseline,accuracy,11.0,0.6,
512,llama3.1,baseline,accuracy,12.0,0.55,
513,llama3.1,baseline,accuracy,13.0,0.6,
514,llama3.1,baseline,accuracy,14.0,0.6,
515,llama3.1,baseline,accuracy,15.0,0.58,
516,llama3.1,baseline,accuracy,16.0,0.58,
517,llama3.1,baseline,accuracy,17.0,0.6100000000000001,
518,llama3.1,baseline,accuracy,18.0,0.5900000000000001,
519,llama3.1,baseline,accuracy,19.0,0.58,
520,llama3.1,baseline,accuracy,20.0,0.64,
521,llama3.1,baseline,accuracy,21.0,0.5900000000000001,
522,llama3.1,baseline,accuracy,22.0,0.6,
523,llama3.1,baseline,accuracy,23.0,0.5,
524,llama3.1,baseline,accuracy,24.0,0.58,
525,llama3.1,baseline,accuracy,25.0,0.5900000000000001,
526,llama3.1,baseline,accuracy,26.0,0.6100000000000001,
527,llama3.1,baseline,accuracy,27.0,0.6,
528,llama3.1,baseline,accuracy,28.0,0.5800000000000001,
529,llama3.1,baseline,accuracy,29.0,0.65,
530,llama3.1,baseline,accuracy,30.0,0.66,
531,llama3.1,baseline,accuracy,31.0,0.54,
532,llama3.1,baseline,accuracy,32.0,0.6,
533,llama3.1,baseline,accuracy,33.0,0.55,
534,llama3.1,baseline,accuracy,34.0,0.5700000000000001,
535,llama3.1,baseline,accuracy,35.0,0.5700000000000001,
536,llama3.1,baseline,accuracy,36.0,0.5900000000000001,
537,llama3.1,baseline,accuracy,37.0,0.5700000000000001,
538,llama3.1,baseline,accuracy,38.0,0.5700000000000001,
539,llama3.1,baseline,accuracy,39.0,0.62,
540,llama3.1,baseline,accuracy,40.0,0.6,
541,llama3.1,baseline,accuracy,41.0,0.6100000000000001,
542,llama3.1,baseline,accuracy,42.0,0.5900000000000001,
543,llama3.1,baseline,accuracy,43.0,0.58,
544,llama3.1,baseline,accuracy,44.0,0.5700000000000001,
545,llama3.1,baseline,accuracy,45.0,0.6,
546,llama3.1,baseline,accuracy,46.0,0.6100000000000001,
547,llama3.1,baseline,accuracy,47.0,0.61,
548,llama3.1,baseline,accuracy,48.0,0.6,
549,llama3.1,baseline,accuracy,49.0,0.5599999999999999,
550,llama3.1,baseline,accuracy,50.0,0.5700000000000001,
551,llama3.1,baseline,accuracy,51.0,0.63,
552,llama3.1,baseline,accuracy,52.0,0.55,
553,llama3.1,baseline,accuracy,53.0,0.61,
554,llama3.1,baseline,accuracy,54.0,0.6100000000000001,
555,llama3.1,baseline,accuracy,55.0,0.61,
556,llama3.1,baseline,accuracy,56.0,0.61,
557,llama3.1,baseline,accuracy,57.0,0.6,
558,llama3.1,baseline,accuracy,58.0,0.63,
559,llama3.1,baseline,accuracy,59.0,0.63,
560,llama3.1,baseline,accuracy,60.0,0.5900000000000001,
561,llama3.1,baseline,accuracy,61.0,0.5900000000000001,
562,llama3.1,baseline,accuracy,62.0,0.5700000000000001,
563,llama3.1,baseline,accuracy,63.0,0.53,
564,llama3.1,baseline,accuracy,64.0,0.6100000000000001,
565,llama3.1,baseline,accuracy,65.0,0.6100000000000001,
566,llama3.1,baseline,accuracy,66.0,0.6,
567,llama3.1,baseline,accuracy,67.0,0.5700000000000001,
568,llama3.1,baseline,accuracy,68.0,0.5900000000000001,
569,llama3.1,baseline,accuracy,69.0,0.62,
570,llama3.1,baseline,accuracy,70.0,0.6599999999999999,
571,llama3.1,baseline,accuracy,71.0,0.6,
572,llama3.1,baseline,accuracy,72.0,0.5900000000000001,
573,llama3.1,baseline,accuracy,73.0,0.5700000000000001,
574,llama3.1,baseline,accuracy,74.0,0.5900000000000001,
575,llama3.1,baseline,accuracy,75.0,0.6100000000000001,
576,llama3.1,baseline,accuracy,76.0,0.58,
577,llama3.1,baseline,accuracy,77.0,0.63,
578,llama3.1,baseline,accuracy,78.0,0.62,
579,llama3.1,baseline,accuracy,79.0,0.62,
580,llama3.1,baseline,accuracy,80.0,0.56,
581,llama3.1,baseline,accuracy,81.0,0.54,
582,llama3.1,baseline,accuracy,82.0,0.5599999999999999,
583,llama3.1,baseline,accuracy,83.0,0.5900000000000001,
584,llama3.1,baseline,accuracy,84.0,0.5900000000000001,
585,llama3.1,baseline,accuracy,85.0,0.5900000000000001,
586,llama3.1,baseline,accuracy,86.0,0.63,
587,llama3.1,baseline,accuracy,87.0,0.6,
588,llama3.1,baseline,accuracy,88.0,0.5599999999999999,
589,llama3.1,baseline,accuracy,89.0,0.6100000000000001,
590,llama3.1,baseline,accuracy,90.0,0.58,
591,llama3.1,baseline,accuracy,91.0,0.6100000000000001,
592,llama3.1,baseline,accuracy,92.0,0.6,
593,llama3.1,baseline,accuracy,93.0,0.5599999999999999,
594,llama3.1,baseline,accuracy,94.0,0.55,
595,llama3.1,baseline,accuracy,95.0,0.5900000000000001,
596,llama3.1,baseline,accuracy,96.0,0.5599999999999999,
597,llama3.1,baseline,accuracy,97.0,0.5599999999999999,
598,llama3.1,baseline,accuracy,98.0,0.54,
599,llama3.1,baseline,accuracy,99.0,0.58,
600,mistral,baseline,accuracy,0.0,0.82,
601,mistral,baseline,accuracy,1.0,0.8,
602,mistral,baseline,accuracy,2.0,0.78,
603,mistral,baseline,accuracy,3.0,0.8400000000000001,
604,mistral,baseline,accuracy,4.0,0.82,
605,mistral,baseline,accuracy,5.0,0.79,
606,mistral,baseline,accuracy,6.0,0.77,
607,mistral,baseline,accuracy,7.0,0.8099999999999999,
608,mistral,baseline,accuracy,8.0,0.79,
609,mistral,baseline,accuracy,9.0,0.8300000000000001,
610,mistral,baseline,accuracy,10.0,0.8,
611,mistral,baseline,accuracy,11.0,0.82,
612,mistral,baseline,accuracy,12.0,0.77,
613,mistral,baseline,accuracy,13.0,0.79,
614,mistral,baseline,accuracy,14.0,0.79,
615,mistral,baseline,accuracy,15.0,0.8,
616,mistral,baseline,accuracy,16.0,0.82,
617,mistral,baseline,accuracy,17.0,0.8099999999999999,
618,mistral,baseline,accuracy,18.0,0.8099999999999999,
619,mistral,baseline,accuracy,19.0,0.78,
620,mistral,baseline,accuracy,20.0,0.78,
621,mistral,baseline,accuracy,21.0,0.8,
622,mistral,baseline,accuracy,22.0,0.79,
623,mistral,baseline,accuracy,23.0,0.77,
624,mistral,baseline,accuracy,24.0,0.82,
625,mistral,baseline,accuracy,25.0,0.82,
626,mistral,baseline,accuracy,26.0,0.8099999999999999,
627,mistral,baseline,accuracy,27.0,0.79,
628,mistral,baseline,accuracy,28.0,0.8,
629,mistral,baseline,accuracy,29.0,0.8,
630,mistral,baseline,accuracy,30.0,0.79,
631,mistral,baseline,accuracy,31.0,0.8099999999999999,
632,mistral,baseline,accuracy,32.0,0.78,
633,mistral,baseline,accuracy,33.0,0.8,
634,mistral,baseline,accuracy,34.0,0.8300000000000001,
635,mistral,baseline,accuracy,35.0,0.78,
636,mistral,baseline,accuracy,36.0,0.8300000000000001,
637,mistral,baseline,accuracy,37.0,0.8,
638,mistral,baseline,accuracy,38.0,0.8,
639,mistral,baseline,accuracy,39.0,0.78,
640,mistral,baseline,accuracy,40.0,0.79,
641,mistral,baseline,accuracy,41.0,0.8,
642,mistral,baseline,accuracy,42.0,0.8,
643,mistral,baseline,accuracy,43.0,0.8,
644,mistral,baseline,accuracy,44.0,0.8,
645,mistral,baseline,accuracy,45.0,0.79,
646,mistral,baseline,accuracy,46.0,0.76,
647,mistral,baseline,accuracy,47.0,0.78,
648,mistral,baseline,accuracy,48.0,0.79,
649,mistral,baseline,accuracy,49.0,0.82,
650,mistral,baseline,accuracy,50.0,0.79,
651,mistral,baseline,accuracy,51.0,0.79,
652,mistral,baseline,accuracy,52.0,0.8300000000000001,
653,mistral,baseline,accuracy,53.0,0.8099999999999999,
654,mistral,baseline,accuracy,54.0,0.79,
655,mistral,baseline,accuracy,55.0,0.8,
656,mistral,baseline,accuracy,56.0,0.8,
657,mistral,baseline,accuracy,57.0,0.79,
658,mistral,baseline,accuracy,58.0,0.8,
659,mistral,baseline,accuracy,59.0,0.8,
660,mistral,baseline,accuracy,60.0,0.77,
661,mistral,baseline,accuracy,61.0,0.75,
662,mistral,baseline,accuracy,62.0,0.8,
663,mistral,baseline,accuracy,63.0,0.79,
664,mistral,baseline,accuracy,64.0,0.76,
665,mistral,baseline,accuracy,65.0,0.79,
666,mistral,baseline,accuracy,66.0,0.78,
667,mistral,baseline,accuracy,67.0,0.8,
668,mistral,baseline,accuracy,68.0,0.79,
669,mistral,baseline,accuracy,69.0,0.8,
670,mistral,baseline,accuracy,70.0,0.79,
671,mistral,baseline,accuracy,71.0,0.8300000000000001,
672,mistral,baseline,accuracy,72.0,0.82,
673,mistral,baseline,accuracy,73.0,0.78,
674,mistral,baseline,accuracy,74.0,0.77,
675,mistral,baseline,accuracy,75.0,0.8,
676,mistral,baseline,accuracy,76.0,0.78,
677,mistral,baseline,accuracy,77.0,0.77,
678,mistral,baseline,accuracy,78.0,0.78,
679,mistral,baseline,accuracy,79.0,0.8,
680,mistral,baseline,accuracy,80.0,0.8,
681,mistral,baseline,accuracy,81.0,0.8,
682,mistral,baseline,accuracy,82.0,0.82,
683,mistral,baseline,accuracy,83.0,0.8099999999999999,
684,mistral,baseline,accuracy,84.0,0.8,
685,mistral,baseline,accuracy,85.0,0.8,
686,mistral,baseline,accuracy,86.0,0.77,
687,mistral,baseline,accuracy,87.0,0.79,
688,mistral,baseline,accuracy,88.0,0.79,
689,mistral,baseline,accuracy,89.0,0.8,
690,mistral,baseline,accuracy,90.0,0.8099999999999999,
691,mistral,baseline,accuracy,91.0,0.78,
692,mistral,baseline,accuracy,92.0,0.82,
693,mistral,baseline,accuracy,93.0,0.78,
694,mistral,baseline,accuracy,94.0,0.8,
695,mistral,baseline,accuracy,95.0,0.8,
696,mistral,baseline,accuracy,96.0,0.8099999999999999,
697,mistral,baseline,accuracy,97.0,0.79,
698,mistral,baseline,accuracy,98.0,0.82,
699,mistral,baseline,accuracy,99.0,0.79,
700,wizardlm2,baseline,accuracy,0.0,0.64,
701,wizardlm2,baseline,accuracy,1.0,0.5900000000000001,
702,wizardlm2,baseline,accuracy,2.0,0.64,
703,wizardlm2,baseline,accuracy,3.0,0.64,
704,wizardlm2,baseline,accuracy,4.0,0.63,
705,wizardlm2,baseline,accuracy,5.0,0.62,
706,wizardlm2,baseline,accuracy,6.0,0.64,
707,wizardlm2,baseline,accuracy,7.0,0.65,
708,wizardlm2,baseline,accuracy,8.0,0.6100000000000001,
709,wizardlm2,baseline,accuracy,9.0,0.64,
710,wizardlm2,baseline,accuracy,10.0,0.63,
711,wizardlm2,baseline,accuracy,11.0,0.5900000000000001,
712,wizardlm2,baseline,accuracy,12.0,0.64,
713,wizardlm2,baseline,accuracy,13.0,0.6,
714,wizardlm2,baseline,accuracy,14.0,0.66,
715,wizardlm2,baseline,accuracy,15.0,0.6100000000000001,
716,wizardlm2,baseline,accuracy,16.0,0.64,
717,wizardlm2,baseline,accuracy,17.0,0.58,
718,wizardlm2,baseline,accuracy,18.0,0.5900000000000001,
719,wizardlm2,baseline,accuracy,19.0,0.63,
720,wizardlm2,baseline,accuracy,20.0,0.64,
721,wizardlm2,baseline,accuracy,21.0,0.65,
722,wizardlm2,baseline,accuracy,22.0,0.65,
723,wizardlm2,baseline,accuracy,23.0,0.6,
724,wizardlm2,baseline,accuracy,24.0,0.58,
725,wizardlm2,baseline,accuracy,25.0,0.58,
726,wizardlm2,baseline,accuracy,26.0,0.5900000000000001,
727,wizardlm2,baseline,accuracy,27.0,0.6599999999999999,
728,wizardlm2,baseline,accuracy,28.0,0.6,
729,wizardlm2,baseline,accuracy,29.0,0.62,
730,wizardlm2,baseline,accuracy,30.0,0.58,
731,wizardlm2,baseline,accuracy,31.0,0.62,
732,wizardlm2,baseline,accuracy,32.0,0.6100000000000001,
733,wizardlm2,baseline,accuracy,33.0,0.64,
734,wizardlm2,baseline,accuracy,34.0,0.6,
735,wizardlm2,baseline,accuracy,35.0,0.6,
736,wizardlm2,baseline,accuracy,36.0,0.64,
737,wizardlm2,baseline,accuracy,37.0,0.65,
738,wizardlm2,baseline,accuracy,38.0,0.65,
739,wizardlm2,baseline,accuracy,39.0,0.5900000000000001,
740,wizardlm2,baseline,accuracy,40.0,0.62,
741,wizardlm2,baseline,accuracy,41.0,0.5900000000000001,
742,wizardlm2,baseline,accuracy,42.0,0.63,
743,wizardlm2,baseline,accuracy,43.0,0.63,
744,wizardlm2,baseline,accuracy,44.0,0.65,
745,wizardlm2,baseline,accuracy,45.0,0.65,
746,wizardlm2,baseline,accuracy,46.0,0.65,
747,wizardlm2,baseline,accuracy,47.0,0.6599999999999999,
748,wizardlm2,baseline,accuracy,48.0,0.58,
749,wizardlm2,baseline,accuracy,49.0,0.64,
750,wizardlm2,baseline,accuracy,50.0,0.65,
751,wizardlm2,baseline,accuracy,51.0,0.64,
752,wizardlm2,baseline,accuracy,52.0,0.5900000000000001,
753,wizardlm2,baseline,accuracy,53.0,0.65,
754,wizardlm2,baseline,accuracy,54.0,0.63,
755,wizardlm2,baseline,accuracy,55.0,0.65,
756,wizardlm2,baseline,accuracy,56.0,0.6,
757,wizardlm2,baseline,accuracy,57.0,0.64,
758,wizardlm2,baseline,accuracy,58.0,0.65,
759,wizardlm2,baseline,accuracy,59.0,0.58,
760,wizardlm2,baseline,accuracy,60.0,0.58,
761,wizardlm2,baseline,accuracy,61.0,0.6,
762,wizardlm2,baseline,accuracy,62.0,0.58,
763,wizardlm2,baseline,accuracy,63.0,0.5900000000000001,
764,wizardlm2,baseline,accuracy,64.0,0.6,
765,wizardlm2,baseline,accuracy,65.0,0.63,
766,wizardlm2,baseline,accuracy,66.0,0.65,
767,wizardlm2,baseline,accuracy,67.0,0.64,
768,wizardlm2,baseline,accuracy,68.0,0.5599999999999999,
769,wizardlm2,baseline,accuracy,69.0,0.64,
770,wizardlm2,baseline,accuracy,70.0,0.61,
771,wizardlm2,baseline,accuracy,71.0,0.5700000000000001,
772,wizardlm2,baseline,accuracy,72.0,0.64,
773,wizardlm2,baseline,accuracy,73.0,0.58,
774,wizardlm2,baseline,accuracy,74.0,0.65,
775,wizardlm2,baseline,accuracy,75.0,0.65,
776,wizardlm2,baseline,accuracy,76.0,0.64,
777,wizardlm2,baseline,accuracy,77.0,0.61,
778,wizardlm2,baseline,accuracy,78.0,0.5900000000000001,
779,wizardlm2,baseline,accuracy,79.0,0.6,
780,wizardlm2,baseline,accuracy,80.0,0.6,
781,wizardlm2,baseline,accuracy,81.0,0.61,
782,wizardlm2,baseline,accuracy,82.0,0.58,
783,wizardlm2,baseline,accuracy,83.0,0.65,
784,wizardlm2,baseline,accuracy,84.0,0.64,
785,wizardlm2,baseline,accuracy,85.0,0.5900000000000001,
786,wizardlm2,baseline,accuracy,86.0,0.64,
787,wizardlm2,baseline,accuracy,87.0,0.6,
788,wizardlm2,baseline,accuracy,88.0,0.64,
789,wizardlm2,baseline,accuracy,89.0,0.64,
790,wizardlm2,baseline,accuracy,90.0,0.64,
791,wizardlm2,baseline,accuracy,91.0,0.5900000000000001,
792,wizardlm2,baseline,accuracy,92.0,0.58,
793,wizardlm2,baseline,accuracy,93.0,0.66,
794,wizardlm2,baseline,accuracy,94.0,0.58,
795,wizardlm2,baseline,accuracy,95.0,0.62,
796,wizardlm2,baseline,accuracy,96.0,0.64,
797,wizardlm2,baseline,accuracy,97.0,0.63,
798,wizardlm2,baseline,accuracy,98.0,0.64,
799,wizardlm2,baseline,accuracy,99.0,0.62,
800,gpt-3.5-turbo-0125,Democrat,accuracy,0.0,0.6900000000000001,-0.08489999999999986
801,gpt-3.5-turbo-0125,Democrat,accuracy,1.0,0.6900000000000001,-0.08489999999999986
802,gpt-3.5-turbo-0125,Democrat,accuracy,2.0,0.6599999999999999,-0.1149
803,gpt-3.5-turbo-0125,Democrat,accuracy,3.0,0.6900000000000001,-0.08489999999999986
804,gpt-3.5-turbo-0125,Democrat,accuracy,4.0,0.6599999999999999,-0.1149
805,gpt-3.5-turbo-0125,Democrat,accuracy,5.0,0.65,-0.1248999999999999
806,gpt-3.5-turbo-0125,Democrat,accuracy,6.0,0.6900000000000001,-0.08489999999999986
807,gpt-3.5-turbo-0125,Democrat,accuracy,7.0,0.6799999999999999,-0.09489999999999998
808,gpt-3.5-turbo-0125,Democrat,accuracy,8.0,0.6799999999999999,-0.09489999999999998
809,gpt-3.5-turbo-0125,Democrat,accuracy,9.0,0.7,-0.07489999999999997
810,gpt-3.5-turbo-0125,Democrat,accuracy,10.0,0.64,-0.1348999999999999
811,gpt-3.5-turbo-0125,Democrat,accuracy,11.0,0.67,-0.10489999999999988
812,gpt-3.5-turbo-0125,Democrat,accuracy,12.0,0.67,-0.10489999999999988
813,gpt-3.5-turbo-0125,Democrat,accuracy,13.0,0.6599999999999999,-0.1149
814,gpt-3.5-turbo-0125,Democrat,accuracy,14.0,0.6599999999999999,-0.1149
815,gpt-3.5-turbo-0125,Democrat,accuracy,15.0,0.6799999999999999,-0.09489999999999998
816,gpt-3.5-turbo-0125,Democrat,accuracy,16.0,0.67,-0.10489999999999988
817,gpt-3.5-turbo-0125,Democrat,accuracy,17.0,0.6599999999999999,-0.1149
818,gpt-3.5-turbo-0125,Democrat,accuracy,18.0,0.6399999999999999,-0.13490000000000002
819,gpt-3.5-turbo-0125,Democrat,accuracy,19.0,0.6799999999999999,-0.09489999999999998
820,gpt-3.5-turbo-0125,Democrat,accuracy,20.0,0.6599999999999999,-0.1149
821,gpt-3.5-turbo-0125,Democrat,accuracy,21.0,0.67,-0.10489999999999988
822,gpt-3.5-turbo-0125,Democrat,accuracy,22.0,0.6599999999999999,-0.1149
823,gpt-3.5-turbo-0125,Democrat,accuracy,23.0,0.72,-0.05489999999999995
824,gpt-3.5-turbo-0125,Democrat,accuracy,24.0,0.7,-0.07489999999999997
825,gpt-3.5-turbo-0125,Democrat,accuracy,25.0,0.6799999999999999,-0.09489999999999998
826,gpt-3.5-turbo-0125,Democrat,accuracy,26.0,0.67,-0.10489999999999988
827,gpt-3.5-turbo-0125,Democrat,accuracy,27.0,0.67,-0.10489999999999988
828,gpt-3.5-turbo-0125,Democrat,accuracy,28.0,0.67,-0.10489999999999988
829,gpt-3.5-turbo-0125,Democrat,accuracy,29.0,0.65,-0.1248999999999999
830,gpt-3.5-turbo-0125,Democrat,accuracy,30.0,0.65,-0.1248999999999999
831,gpt-3.5-turbo-0125,Democrat,accuracy,31.0,0.6599999999999999,-0.1149
832,gpt-3.5-turbo-0125,Democrat,accuracy,32.0,0.7,-0.07489999999999997
833,gpt-3.5-turbo-0125,Democrat,accuracy,33.0,0.65,-0.1248999999999999
834,gpt-3.5-turbo-0125,Democrat,accuracy,34.0,0.64,-0.1348999999999999
835,gpt-3.5-turbo-0125,Democrat,accuracy,35.0,0.65,-0.1248999999999999
836,gpt-3.5-turbo-0125,Democrat,accuracy,36.0,0.6599999999999999,-0.1149
837,gpt-3.5-turbo-0125,Democrat,accuracy,37.0,0.63,-0.14489999999999992
838,gpt-3.5-turbo-0125,Democrat,accuracy,38.0,0.6799999999999999,-0.09489999999999998
839,gpt-3.5-turbo-0125,Democrat,accuracy,39.0,0.6799999999999999,-0.09489999999999998
840,gpt-3.5-turbo-0125,Democrat,accuracy,40.0,0.67,-0.10489999999999988
841,gpt-3.5-turbo-0125,Democrat,accuracy,41.0,0.6599999999999999,-0.1149
842,gpt-3.5-turbo-0125,Democrat,accuracy,42.0,0.64,-0.1348999999999999
843,gpt-3.5-turbo-0125,Democrat,accuracy,43.0,0.6799999999999999,-0.09489999999999998
844,gpt-3.5-turbo-0125,Democrat,accuracy,44.0,0.7,-0.07489999999999997
845,gpt-3.5-turbo-0125,Democrat,accuracy,45.0,0.67,-0.10489999999999988
846,gpt-3.5-turbo-0125,Democrat,accuracy,46.0,0.67,-0.10489999999999988
847,gpt-3.5-turbo-0125,Democrat,accuracy,47.0,0.63,-0.14489999999999992
848,gpt-3.5-turbo-0125,Democrat,accuracy,48.0,0.64,-0.1348999999999999
849,gpt-3.5-turbo-0125,Democrat,accuracy,49.0,0.65,-0.1248999999999999
850,gpt-3.5-turbo-0125,Democrat,accuracy,50.0,0.7,-0.07489999999999997
851,gpt-3.5-turbo-0125,Democrat,accuracy,51.0,0.67,-0.10489999999999988
852,gpt-3.5-turbo-0125,Democrat,accuracy,52.0,0.6599999999999999,-0.1149
853,gpt-3.5-turbo-0125,Democrat,accuracy,53.0,0.6599999999999999,-0.1149
854,gpt-3.5-turbo-0125,Democrat,accuracy,54.0,0.7,-0.07489999999999997
855,gpt-3.5-turbo-0125,Democrat,accuracy,55.0,0.65,-0.1248999999999999
856,gpt-3.5-turbo-0125,Democrat,accuracy,56.0,0.67,-0.10489999999999988
857,gpt-3.5-turbo-0125,Democrat,accuracy,57.0,0.65,-0.1248999999999999
858,gpt-3.5-turbo-0125,Democrat,accuracy,58.0,0.65,-0.1248999999999999
859,gpt-3.5-turbo-0125,Democrat,accuracy,59.0,0.67,-0.10489999999999988
860,gpt-3.5-turbo-0125,Democrat,accuracy,60.0,0.6599999999999999,-0.1149
861,gpt-3.5-turbo-0125,Democrat,accuracy,61.0,0.6599999999999999,-0.1149
862,gpt-3.5-turbo-0125,Democrat,accuracy,62.0,0.71,-0.06489999999999996
863,gpt-3.5-turbo-0125,Democrat,accuracy,63.0,0.6900000000000001,-0.08489999999999986
864,gpt-3.5-turbo-0125,Democrat,accuracy,64.0,0.6900000000000001,-0.08489999999999986
865,gpt-3.5-turbo-0125,Democrat,accuracy,65.0,0.6900000000000001,-0.08489999999999986
866,gpt-3.5-turbo-0125,Democrat,accuracy,66.0,0.6599999999999999,-0.1149
867,gpt-3.5-turbo-0125,Democrat,accuracy,67.0,0.6599999999999999,-0.1149
868,gpt-3.5-turbo-0125,Democrat,accuracy,68.0,0.6799999999999999,-0.09489999999999998
869,gpt-3.5-turbo-0125,Democrat,accuracy,69.0,0.65,-0.1248999999999999
870,gpt-3.5-turbo-0125,Democrat,accuracy,70.0,0.6799999999999999,-0.09489999999999998
871,gpt-3.5-turbo-0125,Democrat,accuracy,71.0,0.64,-0.1348999999999999
872,gpt-3.5-turbo-0125,Democrat,accuracy,72.0,0.6799999999999999,-0.09489999999999998
873,gpt-3.5-turbo-0125,Democrat,accuracy,73.0,0.6799999999999999,-0.09489999999999998
874,gpt-3.5-turbo-0125,Democrat,accuracy,74.0,0.6799999999999999,-0.09489999999999998
875,gpt-3.5-turbo-0125,Democrat,accuracy,75.0,0.6799999999999999,-0.09489999999999998
876,gpt-3.5-turbo-0125,Democrat,accuracy,76.0,0.6799999999999999,-0.09489999999999998
877,gpt-3.5-turbo-0125,Democrat,accuracy,77.0,0.65,-0.1248999999999999
878,gpt-3.5-turbo-0125,Democrat,accuracy,78.0,0.62,-0.15489999999999993
879,gpt-3.5-turbo-0125,Democrat,accuracy,79.0,0.7,-0.07489999999999997
880,gpt-3.5-turbo-0125,Democrat,accuracy,80.0,0.6799999999999999,-0.09489999999999998
881,gpt-3.5-turbo-0125,Democrat,accuracy,81.0,0.6599999999999999,-0.1149
882,gpt-3.5-turbo-0125,Democrat,accuracy,82.0,0.67,-0.10489999999999988
883,gpt-3.5-turbo-0125,Democrat,accuracy,83.0,0.6900000000000001,-0.08489999999999986
884,gpt-3.5-turbo-0125,Democrat,accuracy,84.0,0.6799999999999999,-0.09489999999999998
885,gpt-3.5-turbo-0125,Democrat,accuracy,85.0,0.67,-0.10489999999999988
886,gpt-3.5-turbo-0125,Democrat,accuracy,86.0,0.6599999999999999,-0.1149
887,gpt-3.5-turbo-0125,Democrat,accuracy,87.0,0.63,-0.14489999999999992
888,gpt-3.5-turbo-0125,Democrat,accuracy,88.0,0.64,-0.1348999999999999
889,gpt-3.5-turbo-0125,Democrat,accuracy,89.0,0.67,-0.10489999999999988
890,gpt-3.5-turbo-0125,Democrat,accuracy,90.0,0.64,-0.1348999999999999
891,gpt-3.5-turbo-0125,Democrat,accuracy,91.0,0.6900000000000001,-0.08489999999999986
892,gpt-3.5-turbo-0125,Democrat,accuracy,92.0,0.65,-0.1248999999999999
893,gpt-3.5-turbo-0125,Democrat,accuracy,93.0,0.6900000000000001,-0.08489999999999986
894,gpt-3.5-turbo-0125,Democrat,accuracy,94.0,0.7,-0.07489999999999997
895,gpt-3.5-turbo-0125,Democrat,accuracy,95.0,0.67,-0.10489999999999988
